title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
"Correspondence from the Provincial Government to the Imperial Ministry, 1829-1833",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0033,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:336135,336135,408,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Government: correspondence of the Provincial Government of Paraíba with the Ministry and Secretary of Navy Affairs, (""Ministério e Secretaria dos Negócios da Marinha""), 1829-1849",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0034,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:334687,334687,332,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from the Provincial Government to the State Secretary for Foreign Affairs, 1829 – 1865",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0035,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:335020,335020,322,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from Paraíba's Secretary of Government to the Public Treasury, 1831-1834",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0036,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:337191,337191,398,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from the Provincial Government to Provincial Peace Judges, 1835-1844",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0037,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:337590,337590,290,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from the Provincial Government to several Municipal Chambers, Municipal Judges (Civil, Municipal, and Orphans Judges), and Public Prosecutors, 1835-1845",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0038,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:338170,338170,62,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from the Provincial Presidency to other Provincial Governments (different Provinces), 1840",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0039,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:338233,338233,272,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from Paraíba's government to Chiefs of Police, Deputies (delegados), Assistant Deputies (subdelegados), and Substitue Deputies, 1842-1845",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0040,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:337881,337881,288,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Government and the Chief of Police, Deputies (delegados) and Assistant Deputies (subdelegados), 1845",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0041,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:339976,339976,300,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Government and the Chief of Police, Deputies (delegados) and Assistant Deputies (subdelegados), 1845-1847",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0042,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:338983,338983,298,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Office of the Government: correspondence from the provincial government with authorities from other provincies, 1847-1850",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0043,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:339282,339282,308,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Office of the Government: Dispatches by the Provincial Presidency, 1856-1858",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0044,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:339591,339591,384,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Official Correspondencde of the Provincial Presidency with the Police Corps, 1859",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0045,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:338506,338506,476,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Government and Port Authorities, 1859",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0046,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:341390,341390,482,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Confidential Correspondence from the Provincial Presidency with Provincial Authorities and Individuals, 1859-1865",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0047,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:341873,341873,482,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Confidential Correspondence from the Provincial Presidency with Authorities and Individuals from other Provinces, 1859-1864",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0048,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:340283,340283,472,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Ordinances issued by the Provincial Presidency, 1860",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0049,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:340756,340756,376,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence with the Director of Public Instruction, 1860",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0050,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:341133,341133,256,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Government: Letters to the Judiciary, 1860-1862",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0051,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:343309,343309,380,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Government and the National Guard's Command, 1860-1861",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0052,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:343206,343206,102,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Government Ordinances, 1862-1864",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0053,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:344538,344538,292,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Government and Municipal Assemblies (""Câmaras Municipais ""), 1863-1867",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0054,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:343690,343690,374,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government of Paraíba: letters to police authorities, 1864",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0055,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:344065,344065,472,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Presidency with Municipal Judges and Public Prosecutors, 1866-1870",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0056,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:346650,346650,400,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Presidencya and the National Guard, 1869-1877",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0057,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:345892,345892,408,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Governmental Correspondence, January-June, 1880",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0058,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:347051,347051,254,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Governmental Correspondence, June-December, 1880",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0059,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:346301,346301,348,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence, Dispatches, and Notices, 1880",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0060,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:347306,347306,520,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence with Magistrates, 1880",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0061,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:348635,348635,274,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from the Provincial Government to Treasury Inspector, 1880",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0062,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:349631,349631,704,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence with Presidents of different Provinces, 1881",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0063,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:347827,347827,228,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: correspondence, January-May, 1881",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0064,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:348056,348056,578,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: correspondence, June-December, 1881",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0065,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:348910,348910,720,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: correspondence with the Chief of Police, January-December, 1882",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0066,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:356442,356442,486,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Ordinances, January-June, 1882",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0067,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:356929,356929,538,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the President of the Province and Police Officials, 1882",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0068,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:355678,355678,344,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the President of the Province and Police Officials, 1883",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0069,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:357468,357468,454,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Ordinances, 1885",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0070,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:356023,356023,418,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence with Director of Public Instruction, 1885",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0071,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:393547,393547,218,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence with the Chief of Police, 1885",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0072,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:363707,363707,452,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence between the Provincial Presidency and Magistrates, 1886",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0073,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:393766,393766,898,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence with Inspector and Treasury Official, 1887",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0074,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:366168,366168,437,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence with Inspector and Treasury Official, January-June, 1887",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0075,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:394665,394665,622,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Ordinances and Letters, July-December, 1887",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0076,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:365775,365775,392,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence with the Chief of Police, January-december, 1887",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0077,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:368377,368377,676,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Ordinances and Letters, 1887",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0078,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:367866,367866,510,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence with Harbormaster, January-December, 1888",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0079,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:395879,395879,590,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Letters from the Provincial Presidencey to the Court of Justice (Tribunal de Justiça), 1888",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0080,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:397639,397639,582,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence, May-July, 1889",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0081,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:398222,398222,502,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Provincial Government: Correspondence, July, 1889",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0082,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:398725,398725,640,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence from the Provincial Presidency to Harbormaster, Chief of Police, and Presidents of other Provinces, 1889",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0083,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:372009,372009,502,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Office of the Mayor of the First Parish: orders and letters to provincial authorities, 1837-1838",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0084,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:399677,399677,406,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police: register of passports, 1842-1845",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0085,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:399366,399366,310,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police: Correspondence with provincial authorities, 1844-1846",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0086,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:400105,400105,288,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Correspondence, Chief of Police and Provincial Presidency, 1845",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0087,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:400084,400084,20,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police: Correspondence with Police Authorities, 1851",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0088,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:378675,378675,392,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police: Correspondence with Police Authorities, 1854-1855",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0089,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:379330,379330,404,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police: Correspondence, 1855",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0090,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:379735,379735,388,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police:Correspondence with Police Authorities, 1855-1856",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0091,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:383474,383474,384,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police: Correspondence with Provincial Presidency, 1856-1857",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0092,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:383859,383859,386,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
"Secretary of Police: Correspondence with Deputies (""delegados"") and Assistant Deputies (""subdelegados""), 1857-1858",Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\AHP\AHP_0093,ESSSS/Brazil/Paraíba/João Pessoa/Arquivo Histórico do Estado da Paraíba,,essss:391836,391836,390,07/06/18,,2018-07-06T00:00:00Z,07/06/18,
